"Date","AAPL","MSFT","XOM","JNJ","JPM","AMZN","GE","FB","T"
2017-02-06,0.00937402007589583,-0.000628037107497481,-0.00275307201675612,-0.00211189906701648,-0.00470295321526459,-0.00315970990136205,-0.00134682072506465,0.00824554919058018,-0.00460605203294717
2017-02-07,0.00951725614475696,-0.00329986001063409,-0.00648169840958379,0.000705522980928741,-0.000576185156044073,0.00601751387962124,-0.00337162788453549,-0.00166592460496628,0.00146119660436828
2017-02-08,0.00387758669120153,-0.00141884314376517,-0.00658372314270828,-0.000705025569187501,-0.00876386292743792,0.00887387323076916,-0.00439777523523477,0.0179004935649421,0.00218878876688278
2017-02-09,0.00722578462963153,0.011367083769845,0.00441816919215787,0.00599653559479707,0.0144253510851216,0.00201286181175919,0.00543660150375724,-0.000447078996581585,0.00242661648717468
2017-02-10,-0.00226544167823983,-0.000936603770571698,0.00830883704965402,0.0101681534620714,-0.00229368023262266,0.00742675210796873,0.00439338683040669,0.000372767260867546,0.00169457814935936
2017-02-13,0.00885546666281201,0.01125011886234,0.00581682228980585,0.00555367121359307,0.0132184231989292,0.0109612630929015,0.0107672105244074,-0.00104328935027509,-0.0176414397849584
2017-02-14,0.0129793754335323,0.00373069780917668,-0.00216864180829801,0.00414220417003519,0.0159954747441453,-0.000167374744654891,0.00798932378970485,-0.00149195819115344,0.00246004582705672
2017-02-15,0.00362903021944594,-0.000619442918161961,0.00410525964064856,0.00721902146574571,0.0115006752806546,0.00754432368492597,0.00231173864465961,-0.00306316011670571,0.00907963402100109
2017-02-16,-0.00118078985926262,-0.000154984403468172,-0.0103414950804688,0.00750852525479195,-0.000662286600443318,0.00170879670047985,0.00329494049686718,0.00299755690950909,0.00316154967114324
2017-02-17,0.00273380412922108,0.00154992603711812,-0.00656123598230285,0.00660569592682481,-0.00331375181250804,0.00110170348931993,-0.00262726138558667,-0.00231617610030421,0.00557579819142373
2017-02-21,0.00722073780431076,-0.00201178572917082,0.00158983211081076,0.00673068631876816,0.00864451796205601,0.0134545006991356,0.00493906993244608,0.00142291620926316,0.00602691343668482
2017-02-22,0.00299911941760889,-0.00201582533866196,-0.0117230307730811,-0.00117008238830385,0.00054935287990121,-0.000969147865655162,-0.00622543029176426,0.01794790593817,-0.00335474324189577
2017-02-23,-0.00423007228566186,0.00403981005981224,0.0105029266705539,0.0182395775767716,0.000768696463024909,-0.00399712843463373,-0.00232641581619109,-0.00558326497146855,0.00865583396659675
2017-02-24,0.00095216795529951,0,-0.00855942872539406,0.0151365521233147,-0.00877854368341291,-0.00815547235204483,0.00566292347537467,0.000591023931803658,0.00977362183625963
2017-02-27,0.00197557775640589,-0.00603521499509418,0.00567340772367175,-0.0026888116919801,0.00110696537869637,0.00402255577140864,-0.00828084770841842,0.0071618575433865,-0.0127480489791841
2017-02-28,0.000438412973670976,-0.00389240500594812,-0.00269819524643256,-0.00155234122537484,0.00210116073162192,-0.00424212497215315,-0.00434213712788512,-0.00637791198950466,-0.000717308535244654
2017-03-01,0.0204392057495655,0.0150048580896709,0.0209051245976153,0.0135013805358195,0.0328844912797117,0.00951438891569212,0.0127474811656951,0.0138704817551525,0.00598240726048127
2017-03-02,-0.00593739595370557,-0.0143209601012805,0.00337281358836794,-0.00185697767136495,-0.0155983418081331,-0.00488822140584733,0,-0.00480281625386136,0.000713479608452916
2017-03-03,0.00590091261394643,0.00374934831441531,-0.0100841783669846,0.00129425789074578,0.00716301085310178,0.00114267947232594,-0.00231860721766208,0.00299797466357021,-0.00142621683490862
2017-03-06,-0.00314771795244861,0.000311271980077743,0.00448710918132433,-0.000646292476235821,-0.00948270830744291,-0.00384762552449969,-0.00398407591794647,0.00182255597904146,-0.00119016563027785
2017-03-07,0.00129182724472998,0.00202272564846595,-0.00374276354092506,0.000970102973101072,-0.00554834457132292,-0.000696855707412958,-0.00466661779145328,-0.000873198964825961,-0.00190659926983006
2017-03-08,-0.00372706422853297,0.00916141300535323,-0.0180561174683604,0.0021803739702444,-0.00218787432721002,0.0052953593225844,-0.00200950436104241,0.00305898026819418,-0.00262642173789085
2017-03-09,-0.00230227801820382,-0.00400036646449009,0.00789827448041502,0.014907234141375,0.00394684254166111,0.00293944738389174,-0.00469790304331752,0.00377580595573779,0.00406989874076014
2017-03-10,0.00331698633937316,0.00308962138530466,-0.00073458910763613,0.00206445515558418,-0.00316698914259705,-0.000633033997655352,0.0209035390680281,0.00397850101350916,0.00977575110473849
2017-03-13,0.000431223215324517,-0.00338827433927491,-0.0023282654347383,0.00372385769332562,0.000876496955974693,0.00249865676398842,-0.0138704650357907,0.00583624930365123,0.000472353499822997
2017-03-14,-0.00150859420928418,-0.00463601500649991,-0.00528125637202437,0.0029207745786326,0.00164191284894999,-0.00241051022702832,-0.0107167678939178,-0.00200572340949612,-0.00660853603481348
2017-03-15,0.0105764580333847,0.0052786369059814,0.0124707152647896,0.015033493146533,0.00240404835145558,0.000516042819648233,0.00744751109457176,0.00287104493183077,0.0118792595912292
2017-03-16,0.00163730180149768,-0.00169887827929582,0.000853647681150038,-0.00387711494236254,-0.000981133916151955,0.000527582465151166,-0.000336025451626143,0.00193246491602883,-0.00352194724813482
2017-03-17,-0.00497550134077485,0.00355821203939688,-0.000852919588321344,-0.00311393845129193,-0.0104757176675699,-0.00130063160238891,0.00436972972018568,-0.00107156935954089,0.00400564789513402
2017-03-20,0.0105008996958462,0.000924922363509717,0,7.82260021612302e-05,-0.00716815170819751,0.00546746255580133,-0.00468542882264933,0.000715145901462932,-0.00445903924750324
2017-03-21,-0.0114521109217363,-0.0110888592430259,-0.00207314979975781,-0.0064027852237466,-0.029323584438376,-0.0160681931292549,-0.0117686266035701,-0.0102187150175973,-0.00801499853420296
2017-03-22,0.0112985879127776,0.0127705461305863,-0.000855332202516434,-0.00778003039440389,0.00160196851283656,0.00576374043030725,0.00476354580233052,0.00779727845633094,-0.0102186120234377
2017-03-23,-0.00353549316122559,-0.00246035463834204,0.00122299275180238,-0.00285127101316396,-0.0015994063142819,-0.000801821806951875,0.00304774878801584,-0.000429808737869797,0
2017-03-24,-0.00198701848708605,0.00169573559153147,-0.0076960572836785,-0.00333595257840025,-0.00114421809376741,-0.00208881492312285,0.00337610192239768,0.00580518172296407,0.000720160491322064
2017-03-27,0.00170663322744247,0.00184654036184173,0.000246163797175569,0.00255017221743192,-0.000572846410136219,0.00143094573321534,-0.00942127122882552,-0.000142432667591175,-0.00455835657827286
2017-03-28,0.020726746982642,0.00291866999682888,0.00726154127452894,-0.00111274310316301,0.0155892304186642,0.0108405480788316,0.00611413191416266,0.0102621716659408,0.00168720093648544
2017-03-29,0.00222532294425459,0.00275715218932171,0.00219946900025225,-0.00588908743164496,-0.00372474216130936,0.0214018773364486,0.00202568209938114,0.00627820987155081,-0.00264684637431944
2017-03-30,-0.00131835218030274,0.00366568949253754,0.0204827125226192,-0.00208122258195809,0.00861005377209056,0.0023103897701382,0.00640165734877152,-0.00168236950644396,0.0074788250592428
2017-03-31,-0.00187579020586093,0.00228269219056654,-0.0201911285280477,-0.000882416283697784,-0.0133664351694972,0.0116392617999179,-0.00234358502492815,-0.00252791931667939,-0.00502872626001627
2017-04-03,0.000278477069906025,-0.00470696535599269,0.000731632342728883,0.0011240342222556,-0.00364284769255541,0.00560610025868447,0.00268456063780431,0.00161911999396436,0.000481448123053507
2017-04-04,0.00744601959203828,0.00274610700025302,0.0036554112683036,-8.02744025546476e-05,0.00333251490657482,0.0171843353727459,0.00468542882264944,-0.00386563820540931,0.00288653963733299
2017-04-05,-0.00518067902907504,-0.00258655589242118,0.00194255987117353,0.000962489856089599,-0.0128277753087745,0.00270173235785154,-0.00166564474835884,0.000846750888217063,-0.0043176499947376
2017-04-06,-0.00249959864833238,0.00259326351344247,0.00581601579088864,0.00200327483724339,0.0033647127134242,-0.0120974833375561,-0.00133451128505446,-0.00479385245849062,-0.0102387828937007
2017-04-07,-0.00222759735834632,-0.000760665848298148,-0.00301172919159243,-0.00103968523672404,-0.00346903650682173,-0.0037850379505654,0.00200456279701844,-0.00276261957586754,-0.000246392588511113
2017-04-10,-0.00118592359021652,-0.00228398341069647,0.00447074325094166,-0.00464295848003804,-0.00348111261356232,0.0135883838414739,0.000666965785282692,0.00184681063962788,-0.00517357354742964
2017-04-11,-0.0107563623400839,-0.000762987552208605,-0.00348853197054899,-0.0009649979724351,-0.00174662470729836,-0.00515963255590923,0.000999609576501692,-0.00794097458583976,-0.00173344997082658
2017-04-12,0.00120024191175783,-0.00381791310025092,0.00156929360361979,0.00949920991238784,-0.00384934744097043,-0.00679330322919858,-0.00898801852251796,-0.00242993142409842,0.00620180874120502
2017-04-13,-0.00528908100978132,-0.00429257170561026,-0.0154271835708032,-0.00326955664879247,-0.0117095213855347,-0.0128984716623739,-0.00705402541445665,-0.00136124801029891,-0.00690336200302222
2017-04-17,0.00552984563059833,0.00816014513938801,-0.001346531413009,0.00584045155001811,0.017298509199587,0.019577929999689,0.00270639166050213,0.0145634479845287,0.000496467843263515
2017-04-18,-0.00444197388790257,-0.00137440443578851,-0.00649667829541822,-0.0310212599691854,-0.00815279455496942,0.00198454419654914,0.00674757764034961,-0.00325265879299474,-0.00124056660803107
2017-04-19,-0.00368260479840343,-0.00535247222188873,-0.00690941916170618,-0.0036939751308307,-0.00821982090685192,-0.00506762359538704,0.00536199328260789,0.00929339482793878,0
2017-04-20,0.0125105367435847,0.00707240594442893,0.00646036633229774,0.00411964215243432,0.0129056003612262,0.00318058937036581,0.00899986388701124,0.0107541924297689,0.00273295674603213
2017-04-21,-0.00119330983132171,0.013740565719528,-0.00395006141304521,-0.000902617686401319,-0.0120398777918166,-0.00391323083589379,-0.0237858661940069,-0.000834561874105133,-0.010654174465065
2017-04-24,0.00962934924128223,0.0170180350866249,0.00520513003455858,0.00928047795799292,0.0352580391511759,0.00988274594437621,0,0.0124582968207689,0.00225393515281191
2017-04-25,0.00619607520377508,0.00577514602390417,0.0076440590807767,0.00439423794277105,0.00868574172471925,0.000231452161921553,-0.00338402956538952,0.00701178244990874,-0.00199900674246989
2017-04-26,-0.00588111945101177,-0.00132490932190532,-0.00403788389373039,0.000648177481906265,0.00192609973649782,0.00183995836275064,-0.00645165322472752,0.000477800516151428,0.0125187587906419
2017-04-27,0.000765731960909788,0.0064867187673443,-0.00171977785513311,0.00186217339005212,-0.00927285753369322,0.00999684063382467,-0.00615167381265036,0.00777837756247779,-0.0131057453522742
2017-04-28,-0.00097384153051927,0.00278296681226542,0.00479941930782291,-0.00218202626184028,-0.00696279419961554,0.00719744001830702,-0.00309498224581062,0.0172647464576454,-0.00701589810860426
2017-05-01,0.0203968940514574,0.0138767986155997,0.00502139245370392,-0.00105285685172785,0.000689695556221448,0.0251245854022701,-0.00172468156898842,0.0147088652246257,-0.0133737196789991
2017-05-02,0.00634462379046652,-0.00158464374396605,-0.000121824318922603,0.00291871492213458,-0.00643238714881844,-0.00136040625924938,0.00172766123447698,0.00209885862067427,-0.00383626621638666
2017-05-03,-0.00305054377472591,-0.00317478908093527,0.00792182525804597,-0.00299107963319667,0.00578034838336583,-0.00624112719656766,0.00827867127504378,-0.00641442601397058,-0.0141206216909588
2017-05-04,-0.00360405916368445,-0.00390845664969908,-0.0128173029411627,0.00502713881791128,0.00114946532731186,-0.00371932870592806,-0.00102628413754069,-0.00625821463257803,-0.0101564065167424
2017-05-05,0.016583806859048,0.00276124565081637,0.00465462922763527,-0.00354975137009772,-0.00114814557378418,-0.00360522318800305,0.000684939535193552,-0.00404375853985717,0.014470049747239
2017-05-08,0.0271883549239047,-0.000869457513524075,0.0106070391197735,-0.00210517281570344,0.00114946532731186,0.0159395746052029,-0.00513353035605668,0.00545788719855289,0.000259212236305428
2017-05-09,0.00640490770485336,0.00145050990724171,-0.00699726583895899,-0.000324532940014333,-0.00401836944209488,0.00398300291623754,-0.00481598260408456,-0.00383954725062297,-0.00907436169865616
2017-05-10,-0.00474064894652959,0.00391060219931849,0.00453784649168854,-0.00324649118776521,0.00783875116817701,-0.00406162231226115,-0.00795017548331844,-0.00126264623239347,0.00601771889638081
2017-05-11,0.00864838474359209,-0.0122637615968795,0.00854586903412513,0.00317562877663602,-0.00308827791973321,-0.00140156697737626,0.00592341452004885,-0.00166345073953122,-0.000260034936045206
2017-05-12,0.0139656062138256,-0.00116849057217183,-0.00072627806920611,0.00357141938307559,-0.00275362438186744,0.0144889101880969,-0.0207828114842018,0.00193287798940389,0.00130091842434421
2017-05-15,-0.0025625889121289,0.000731202020932908,0.00302853887714627,0.0270947842813625,0.00483204332328424,-0.00351589440305966,-0.00318358741046598,-0.000931284495027218,0.00259802442781321
2017-05-16,-0.0014771170342619,0.020135376589151,-0.00301939452344657,0.00614226447163646,0.00309146070916122,0.0084554174402196,-0.00496804703851672,-0.00272989542939073,-0.0103655188733086
2017-05-17,-0.0335755710645353,-0.0278058541656182,-0.00678377145024345,-0.00860929761753715,-0.0381236602842194,-0.0220584397047739,-0.0224679804321749,-0.0329148953993517,-0.0191149681333739
2017-05-18,0.0152411523083726,0.0034083639237894,-0.00292716826519734,0.00236842672970883,-0.00367856793384225,0.0145327700735345,0.00255380471482103,0.0193993640566366,0.0130807270485069
2017-05-19,0.00340899581538601,-0.000295331668227927,0.00220185593041222,0.000236248315035104,0.00976654176134639,0.00140850401578008,0.020742375824798,0.00270888520360613,0.00764162654091094
2017-05-22,0.0060760560119677,0.0112275683929506,0.00439392373898051,0.00204732217957804,-0.00094360605657684,0.0112830843633904,0.00463463543501219,0.0012157706499496,0.000261381383078962
2017-05-23,-0.00123379945943958,0.00336018320085762,0.00352410099770717,0.00204301830951903,0.0125148141463414,0.000896282995494602,0.00354858405962588,-0.00114677546051078,0.00156877516007903
2017-05-24,-0.0029910385990114,0.00131045158338039,-0.00351172532299271,-7.83722491676242e-05,-0.000582995224593486,0.00906807563198386,-0.0159123088778829,0.0133044229544745,-0.00417644095012493
2017-05-25,0.0034563466777946,0.0123600993607087,-0.00656210874597551,0.00678921948379174,-0.00420027752996532,0.0132912014270299,-0.0122171006563925,0.0127966814821165,0.00209688303019306
2017-05-26,-0.00168961697564174,0.00488348162700558,-0.00244654576680914,-0.00478309555382572,0.000117233013574358,0.00241601802726032,-0.00145512931862335,0.00111870223854371,-0.00287736116302151
2017-05-30,0.000390511240698999,0.00643239176900079,-0.00551803290765829,0.00149693431830644,-0.0171040568051117,0.000923881754210099,-0.00327861429688447,0.00164333130732497,0.0112801256420929
2017-05-31,-0.00592164874243717,-0.00809555090283309,-0.0073981964940425,0.00896861403561289,-0.020858149945023,-0.00208690375735643,0.000730964950455437,-0.00603752441142147,-0.000518666885370611
2017-06-01,0.00274937836821398,0.00372280078305764,0.002484356399026,0.00413259440170144,0.0110772541004123,0.00133721120295793,0.0124177807178141,0.000462115388651929,0.00882417854593553
2017-06-02,0.0148191221759739,0.0236805457486533,-0.0148699251332856,0.0100947823448285,-0.00505659984480544,0.010823804277438,0.00577214863120457,0.0137266680771244,0
2017-06-05,-0.00977804377781533,0.00724637332632749,0.00779881021346007,0.00215254376887319,0.00181520168671856,0.00457922888121409,0.00358669412363488,0.000130225895903724,-0.00154345811625167
2017-06-06,0.00337821214413569,0.00332024398734521,0.0136045700216776,0.00360541527300295,0.00205335861372657,-0.00824651133876264,-0.00178693786228745,-0.00533754457666002,-0.00206133072846826
2017-06-07,0.00595660046243629,-0.00179243692151576,-0.00369399280748584,-0.000611591435891068,0.01145134395096,0.00704886041874375,-0.00895094278263509,0.00202864343994014,0.000774518569835347
2017-06-08,-0.00244577274772917,-0.00607824296430359,-0.00358430928873388,-0.0015295479749996,0.0123940631081092,0.000198018947809464,-0.00325152058271549,0.0103840912481743,-0.00670793395307101
2017-06-09,-0.0387766936172906,-0.0226545675672827,0.0187298105225651,0.00750654570863829,0.0236610761023175,-0.0316351285966103,0.0126857930376516,-0.0330295441069949,0.00753246080110914
2017-06-12,-0.0238959457611169,-0.00767924887834115,0.00974065372212163,0.00220494732300458,0.000229949688378195,-0.0136971154617597,0.0357910688109779,-0.00775403712216438,0.00721839134416791
2017-06-13,0.00804570660360482,0.0124677846112127,0.000361781238318537,0.0015172560295531,0.0033340591367006,0.0164574990873267,-0.0169315660282767,0.0150902113299622,-0.00998213110108837
2017-06-14,-0.00975501013710778,-0.00537870041589594,-0.0107281511393904,0.00568105570846655,-0.00206260366037836,-0.00440461984410701,0.00843584175635703,-0.00285368343493353,0.00103422347309512
2017-06-15,-0.00599348760938112,-0.00526539269666437,0.0023151826168808,0.00203351730854773,-0.00597079544405388,-0.0125963812152908,0.0172231267643452,-0.00299498835274536,0.00309908908963141
2017-06-16,-0.0139994784519714,0.0014307425428759,0.014952567539144,0.00984657357694085,-0.00450493039656708,0.0244148225054213,0.00207329712633841,0.00560744982094552,0.00308970172388889
2017-06-19,0.0286075252857434,0.012428468459893,-0.00874351094182679,-0.00208413788286876,0.0219308679040511,0.00755278455603237,-0.00689660902844758,0.0148034785900391,-0.00128344815522763
2017-06-20,-0.00908845907199407,-0.0135458686979746,-0.00543744254236367,0.00111893223506598,-0.00624519136033841,-0.00259247771141835,-0.0232639108567564,-0.00405570105500419,-0.00642508688985788
2017-06-21,0.00593059382231842,0.00514937836535356,-0.0105697335261492,0.00514065826275245,-0.00457027607515104,0.00971191805053273,-0.0124421819548685,0.010903146141215,-0.0131918666962245
2017-06-22,-0.00164512978977782,-0.000142177896387374,-0.00442046157425213,0.00845014237065045,-0.00114787027965413,-0.000927922750824095,-0.00827930887374229,-0.00331368973260504,-0.00131061659650678
2017-06-23,0.00446325010207071,0.0135211594824376,0.00653671383656085,0.00279295713779915,-0.00183873808874802,0.00243683414485374,0.000725917904282891,0.0108866562276397,-0.00393703697874093
2017-06-26,-0.00314448475958695,-0.00954919774567742,-0.00453376436091091,-0.000659423408632343,0.00437496413323424,-0.00972364366991108,0.00145096861908911,-0.00954414737338594,0.00527012221136069
2017-06-27,-0.0143328719608293,-0.0187154957339721,-0.00160022142212701,-0.00975513924616767,0.00928473283236264,-0.0173041221614946,-0.014487698005639,-0.0195975914993839,-0.0117955493685609
2017-06-28,0.0146106689223469,0.00852484752914573,0.00517815629880647,-0.00881414016322979,0.0201021604719356,0.013872097706453,-0.00477757681740953,0.0176650482445868,0.00636595699632925
2017-06-29,-0.0147432368385709,-0.0187679790736923,-0.0101803187591798,-0.00881793347930482,0.0148073669338691,-0.0145406316609709,-0.0022156265779012,-0.0143566427056694,-0.0084343966866397
2017-06-30,0.00236650602501265,0.00642435448538969,0.000371778425263258,-0.00263875667294855,0.00274278268297623,-0.00812557566308958,-0.000370078430290688,-0.000397225918833399,0.00292401699857869
2017-07-03,-0.00361066631893436,-0.0110257105024665,0.0169701137932781,0.00461116979129006,0.0203520563299737,-0.0148140774793388,0.0162902385782635,-0.0168896745764916,0.0100715170015369
2017-07-05,0.00411147559192848,0.0133491273777082,-0.015225355277997,0.00556809848229567,0.0100269132905069,0.0186020714953505,-0.00364299888455688,0.0128680394130316,0.000262382112134363
2017-07-06,-0.00943853387426108,-0.00738285823783635,-0.00902901382750976,-0.00838059053673135,-0.00320234929249286,-0.00644431629126674,-0.0380256035672325,-0.0101103434910296,-0.0119584430974431
2017-07-07,0.0101589935824371,0.0129794057511592,0.00124812121061213,0.000150774969734035,0.00503316458127889,0.0141119369089675,-0.00608127950139414,0.0176051261709724,-0.00537916274581207
2017-07-10,0.00610349354073292,0.00748642214596673,-0.000747916108300384,-0.00746940138159879,-0.0070324132177213,0.0180942833984401,-0.00420649462819767,0.0136027335762978,-0.00405632275418222
2017-07-11,0.0032399941806418,0.000142883110489489,0.00548897741734877,-0.00243261243858084,-0.00386310707248927,-0.00234825540969563,0.0130567192601188,0.0115309706840392,-0.00624490044924797
2017-07-12,0.00144309235346851,0.0165737408875899,0.00446663356052945,0.00762026414374972,-0.00344715472090484,0.012453104662101,0.00758156476086547,0.0233785657659931,0.00628414430484048
2017-07-13,0.0139290387875306,0.00871387792449907,0.000123494232169508,-0.00279815193646438,0.00637764049149836,-0.0058419736928399,0.00790064463235995,0.00226558221267159,-0.0168341654648743
2017-07-14,0.00859425450184181,0.0140727847595479,0.0038285096113424,0.00561212304078862,-0.00912990444093087,0.00117925006656172,-0.000373179129848134,0.00445815661365545,0.00248553124330875
2017-07-17,0.00348905141891809,0.00783192899852203,-0.00516722451127827,-0.00339388674032781,-0.00932257817803916,0.00821511066612457,0.00149361837964257,-0.001500312549226,0.00247934043134346
2017-07-18,0.00347691350119916,-0.000681772294641059,-0.00321557204076972,0.0174803432520816,-0.00350145947986935,0.0142667352915411,0.00260986701316046,0.019595599313732,-0.010991965751636
2017-07-19,0.00626334763293546,0.00763974905827625,0.00310170787818786,0.0055778422928594,0.0014275098437595,0.0023622862177286,0.00185952876074968,0.00785949890789928,0.0038899304892468
2017-07-20,-0.00450275924126553,0.00487419875062334,0.000123853265445284,0.0100583755445964,0,0.0017820717412238,-0.00927989185613853,0.00237602048480579,0.010794313002279
2017-07-21,-0.00046563607702943,-0.00579355916933122,-0.00915173362086175,-0.00922602190114985,-0.00339913107202283,-0.00294537488512048,-0.0292244455381675,-0.000607828363264007,-0.000273797769753337
2017-07-24,0.0121115652418946,-0.0025749097161033,-0.00312027732863196,-0.0169981024438433,0.00429093273019299,0.0129475430014607,-0.0185256463682304,0.00954817896270299,-0.0076690834780514
2017-07-25,0.00427387409180691,0.00801627153832984,0.00500807287184313,-0.00849556388818151,0.0166520461028272,0.000885551800752671,0.000393298078170012,-0.00433735542168667,-0.000276017659013528
2017-07-26,0.00471380663166432,-0.00188697394285031,0.00124589148283372,-0.00705191466152422,-0.00937504800748123,0.0124342985778716,0.00589618449318707,0.00199662392301936,0.04997230988422
2017-07-27,-0.0188974414298392,-0.0120188908549023,0.00572343652277496,-0.000916188697971165,-0.0041335603056436,-0.00645901280728378,0.00781553777747002,0.0291649113630521,0.0362871476748541
2017-07-28,-0.00704041865712257,-0.00164020883503535,-0.0152171899357566,0.00779640050844299,-0.00294916614568075,-0.0248183766730401,-0.0100814591761635,0.0117929768623213,-0.0104034981978767
2017-07-31,-0.00515051223486107,-0.00465512499944243,0.00552769739628634,0.0065981913216111,0.00569673629050205,-0.0316261614209007,0.00313365880993421,-0.0185560861447854,0
2017-08-01,0.00887515631319036,-0.00165047552439268,0.00162421280688752,-0.00158217990777532,0.0133986965789734,0.00851401400422525,-0.00663803286297115,0.00360414180206803,-0.00307690769750413
2017-08-02,0.0472510013150225,-0.00440891722642245,0.00536358171494955,-0.00264133753103057,0.000859949556813788,-0.000301134321161411,0.00314466397439572,-0.00329682089192973,-0.0156891733713098
2017-08-03,-0.00999116340705442,-0.00152237522677656,-0.00136473409589843,0.00900433879354434,-0.00655144342051428,-0.00900705084386244,0.00940433782907335,-0.00419378019739314,0.000261197169869831
2017-08-04,0.00527093940964884,0.0073457898792002,-0.00347868226844961,-0.00127491711250638,0.012540583459596,0.00066878167568718,0.000776399987899135,0.00610949062481714,0.0039184621527566
2017-08-07,0.0154741658193231,-0.0038523553639368,-0.000623360364525372,-0.00240272475196701,0.00384355961761029,0.00474898531690315,-0.00581850232669689,0.013913459907837,0.00234202878864531
2017-08-08,0.00799690374952999,0.00538657258067166,-0.0024949838976418,-0.00444065182123632,-0.00361618408472497,-0.00244892312679168,-0.00273120320447096,-0.00436097230750021,-0.00415373618118031
2017-08-09,0.00612193684578033,-0.00439618402451902,0.00312653373400829,0.00725764887315972,-0.00160118004273058,-0.00791038631134278,0.00586858372879306,-0.000292022432798578,0
